Store_ID,Store_Name,State,Region,Category,Priority,Action_Type,Recommendation,Current_Stock,Days_Supply,Decision
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,924.12,10.9,MONITOR
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,924.12,10.9,MONITOR
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2848 units of Personal Care immediately,511.34,3.4,REORDER NOW
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,511.34,3.4,REORDER NOW
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,511.34,3.4,REORDER NOW
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,2630.82,12.4,OK
20,"Max Fashion - Thrissur, Kerala",Karnataka / Tamil Nadu,South India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2630.82,12.4,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,690.44,15.4,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,690.44,15.4,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1146 units of Dairy & Eggs immediately,163.57,2.7,REORDER NOW
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,163.57,2.7,REORDER NOW
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,163.57,2.7,REORDER NOW
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Electronics & Appliances,MEDIUM,Monitor,"Inventory watchlist — 6 days supply remaining, monitor closely",144.14,6.4,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,144.14,6.4,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,144.14,6.4,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1494.42,13.3,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1494.42,13.3,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,4272.21,14.3,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",373.89,7.1,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,373.89,7.1,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,373.89,7.1,WATCHLIST
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1224.99,13.7,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1224.99,13.7,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,708.23,9.5,MONITOR
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,708.23,9.5,MONITOR
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1736.97,12.9,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1736.97,12.9,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2859.54,15.4,OK
21,"Reliance Digital - HITEC City, Hyderabad",Karnataka / Tamil Nadu,South India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2859.54,15.4,OK
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",357.09,6.9,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,357.09,6.9,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,357.09,6.9,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,573.58,8.3,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,573.58,8.3,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,234.4,9.1,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,234.4,9.1,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1736.36,13.5,OK
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1736.36,13.5,OK
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,4504.98,13.1,OK
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1030 units within 3 days,293.26,4.9,REORDER SOON
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,293.26,4.9,REORDER SOON
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,293.26,4.9,REORDER SOON
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Home Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",783.25,7.6,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,783.25,7.6,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,783.25,7.6,WATCHLIST
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,798.49,9.3,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,798.49,9.3,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1734.02,11.2,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1734.02,11.2,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1841.79,8.6,MONITOR
22,"Croma - Indiranagar, Bengaluru",Karnataka / Tamil Nadu,South India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,1841.79,8.6,MONITOR
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",593.53,7.1,WATCHLIST
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,593.53,7.1,WATCHLIST
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,593.53,7.1,WATCHLIST
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Dairy & Eggs,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1781 units within 3 days,663.51,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,663.51,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,663.51,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,581.83,13.8,OK
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,581.83,13.8,OK
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Fresh Produce,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 3690 units of Fresh Produce immediately,895.7,4.3,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,895.7,4.3,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),895.7,4.3,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,6550.58,11.7,MONITOR
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1308.65,13.3,OK
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,1308.65,13.3,OK
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Home Care,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2687 units within 3 days,989.63,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,989.63,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,989.63,5.9,REORDER SOON
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1255.62,9.0,MONITOR
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1255.62,9.0,MONITOR
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 4563 units of Personal Care immediately,958.44,3.8,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,958.44,3.8,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,958.44,3.8,REORDER NOW
23,"Lulu Hypermarket - MG Road, Kochi",Karnataka / Tamil Nadu,South India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2940.7,8.4,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1341.45,11.4,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,1341.45,11.4,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2974 units of Dairy & Eggs immediately,567.33,3.6,REORDER NOW
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,567.33,3.6,REORDER NOW
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,567.33,3.6,REORDER NOW
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,891.65,15.2,OK
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,891.65,15.2,OK
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Fresh Produce,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",2486.22,8.5,WATCHLIST
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),2486.22,8.5,WATCHLIST
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,9472.15,12.1,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",996.07,7.3,WATCHLIST
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,996.07,7.3,WATCHLIST
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,996.07,7.3,WATCHLIST
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Home Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,2246.6,9.6,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,2246.6,9.6,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,2094.07,10.7,MONITOR
24,"Pothys - T Nagar, Chennai",Karnataka / Tamil Nadu,South India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,2094.07,10.7,MONITOR
